0,0,0.0,-2.9919574138200005e10,4.669002782214374e9,-1.5483538639424012e9,35.762535581991436,-2.8400091532185538e-11,-1.5453128012677074e-11,0.0,0.0,0.0
0,0,2.777017766033011e8,-1.9980875966255486e10,4.667674955214481e9,-1.5479135245102806e9,35.82333482052909,-0.011826539734125747,0.003921965617172284,0.0,0.0,0.0
10,1,2.777017766033011e8,-1.9980875966255486e10,4.667674955214481e9,-1.5479135245102806e9,35.82333482052909,-0.011826539734125747,0.003921965617172284,36.51520724163215,1.5233068143250514,1.4092114481507336
10,1,2.777017766033011e8,-1.9980875966255486e10,4.667674955214481e9,-1.5479135245102806e9,34.859440255729744,-8.998512439181722,2.845456337681477,35.5513126768328,-7.463379085122545,4.250745820215038
0,0,2.777017766033011e8,-1.9980875966255486e10,4.667674955214481e9,-1.5479135245102806e9,34.859440255729744,-8.998512439181722,2.8454563376814774,0.0,0.0,0.0
0,0,7.803451624032153e8,-2.3262807218765674e9,1.1896262180191478e8,-1.082856449417933e8,36.2900649126909,-9.200431297793646,2.933869563451315,0.0,0.0,0.0
7,1,7.803451624032153e8,-2.3262807218765674e9,1.1896262180191478e8,-1.082856449417933e8,36.2900649126909,-9.200431297793646,2.933869563451315,35.903480082250084,-1.0872115877977113,2.297590539795027
7,1,7.803451624032153e8,-2.3262807218765674e9,1.1896262180191478e8,-1.082856449417933e8,35.957800819893734,-2.6950900540130247,1.5600200073242019,35.57121598945292,5.41812965598291,0.9237409836679137
0,0,7.803451624032153e8,-2.3262807218765674e9,1.1896262180191478e8,-1.082856449417933e8,35.957800819893734,-2.6950900540130243,1.5600200073242017,0.0,0.0,0.0
0,0,8.390878468421463e8,1.2817617540878918e7,-5.145828734626958e6,1.426865539810743e-5,64.57199652901417,129.48001733723342,20.648859497292097,0.0,0.0,0.0
1,1,8.390878468421463e8,1.2817617540878918e7,-5.145828734626958e6,1.426865539810743e-5,64.57199652901417,129.48001733723342,20.648859497292097,27.150448907595386,36.26760978689468,20.648859497293373
1,1,8.390878468421463e8,1.2817617540878918e7,-5.145828734626958e6,1.426865539810743e-5,10.829539902866856,133.86175493053844,-10.925084765362511,-26.592007718551926,40.64934738019971,-10.925084765361236
0,0,8.390878468421463e8,1.2817617540878918e7,-5.145828734626958e6,1.426865539810743e-5,10.829539902866854,133.86175493053847,-10.92508476536251,0.0,0.0,0.0
0,0,8.439011369860288e8,-1.20336737510251e8,-3.4408032993076295e7,6.538719236179835e6,3.496615610897492,-13.721529306221298,0.9736857820148217,0.0,0.0,0.0
2,1,8.439011369860288e8,-1.20336737510251e8,-3.4408032993076295e7,6.538719236179835e6,3.496615610897492,-13.721529306221298,0.9736857820148217,-7.187852396210497,18.29963274755804,0.9105022044681139
2,1,8.439011369860288e8,-1.20336737510251e8,-3.4408032993076295e7,6.538719236179835e6,3.828180180325597,-13.59765370200429,-0.9045210665789617,-6.856287826782391,18.423508351775045,-0.9677046441256695
0,0,8.439011369860288e8,-1.20336737510251e8,-3.4408032993076295e7,6.538719236179835e6,3.828180180325598,-13.597653702004292,-0.9045210665789618,0.0,0.0,0.0
0,0,8.487765166344031e8,7.907470149171111e6,1.1324433258723252e7,1.0528131570807319e-5,-81.6500695674907,106.65568822197379,10.599561831376064,0.0,0.0,0.0
1,1,8.487765166344031e8,7.907470149171111e6,1.1324433258723252e7,1.0528131570807319e-5,-81.6500695674907,106.65568822197379,10.599561831376064,0.7035881866737482,49.150904053859264,10.599561831377175
1,1,8.487765166344031e8,7.907470149171111e6,1.1324433258723252e7,1.0528131570807319e-5,-105.12267441843689,78.60588196062888,-39.55973545556372,-22.769016664272442,21.101097792514356,-39.55973545556261
0,0,8.487765166344031e8,7.907470149171111e6,1.1324433258723252e7,1.0528131570807319e-5,-105.12267441843689,78.60588196062888,-39.55973545556372,0.0,0.0,0.0
0,0,8.593353136396834e8,-9.661694120852712e7,-1.5230885447426772e8,2.406853852334363e6,12.35658270695917,0.724392439406377,2.9298892615742327,0.0,0.0,0.0
3,1,8.593353136396834e8,-9.661694120852712e7,-1.5230885447426772e8,2.406853852334363e6,12.35658270695917,0.724392439406377,2.9298892615742327,-10.9775158436441,15.697609857106508,3.23992608148965
3,1,8.593353136396834e8,-9.661694120852712e7,-1.5230885447426772e8,2.406853852334363e6,10.432237828608317,-0.45161866663326755,-0.021783546314474878,-12.901860721994955,14.521598751066863,0.2882532736009422
0,0,8.593353136396834e8,-9.661694120852712e7,-1.5230885447426772e8,2.406853852334363e6,10.432237828608315,-0.45161866663326766,-0.021783546314475027,0.0,0.0,0.0
0,0,8.658983106254903e8,1.3565538510144794e7,-2.597506057667903e6,-2.443581470110699e-7,-45.59077153849448,129.07548870079333,-1.6957831917592419,0.0,0.0,0.0
1,1,8.658983106254903e8,1.3565538510144794e7,-2.597506057667903e6,-2.443581470110699e-7,-45.59077153849448,129.07548870079333,-1.6957831917592419,-64.48038128777468,30.424042734528044,-1.6957831917591746
1,1,8.658983106254903e8,1.3565538510144794e7,-2.597506057667903e6,-2.443581470110699e-7,-42.70207271344161,134.60533698498557,2.68542376269021e-12,-61.591682462721806,35.95389101872028,2.7527032779824947e-12
0,0,8.658983106254903e8,1.3565538510144794e7,-2.597506057667903e6,-2.443581470110699e-7,-42.7020727134416,134.60533698498557,2.685358313572522e-12,0.0,0.0,0.0
0,0,9.635540360037043e8,-8.101055907674232e8,-8.077041075915039e8,2.6653346369337328e-17,-0.6155498201038787,-2.7308256273388007,-3.208684466660822e-14,0.0,0.0,0.0
5,1,9.635540360037043e8,-8.101055907674232e8,-8.077041075915039e8,2.6653346369337328e-17,-0.6155498201038787,-2.7308256273388007,-3.208684466660822e-14,-8.817282536663964,4.468972792033435,-3.208684466681168e-14
5,1,9.635540360037043e8,-8.101055907674232e8,-8.077041075915039e8,2.6653346369337328e-17,-0.4393469467751423,-11.915744059096248,0.8987703374684021,-8.641079663335226,-4.715945639724011,0.8987703374684021
